,setting,year,indicator_abbr,indicator_name,Avg estimate,Funding Agency Acronym,Constant Dollar Amount,country_year,country_year_indicator,country_year_indicator_agency
1291,Ethiopia,2006.0,u5mr,Under-five mortality rate,-10.25,STATE,90731274.0,Ethiopia_2006,Ethiopia_2006_u5mr,Ethiopia_2006_u5mr_STATE
1292,Ethiopia,2006.0,u5mr,Under-five mortality rate,-10.25,TDA,566141.0,Ethiopia_2006,Ethiopia_2006_u5mr,Ethiopia_2006_u5mr_TDA
1293,Ethiopia,2006.0,u5mr,Under-five mortality rate,-10.25,TREAS,473996.0,Ethiopia_2006,Ethiopia_2006_u5mr,Ethiopia_2006_u5mr_TREAS
1294,Ethiopia,2006.0,u5mr,Under-five mortality rate,-10.25,USAID,109483525.0,Ethiopia_2006,Ethiopia_2006_u5mr,Ethiopia_2006_u5mr_USAID
1295,Ethiopia,2007.0,alcohol,Total alcohol per capita consumption in adults aged 15+ (litres of pure alcohol),-1.0,AGR,237858287.0,Ethiopia_2007,Ethiopia_2007_alcohol,Ethiopia_2007_alcohol_AGR
1296,Ethiopia,2007.0,alcohol,Total alcohol per capita consumption in adults aged 15+ (litres of pure alcohol),-1.0,DOE,41104.0,Ethiopia_2007,Ethiopia_2007_alcohol,Ethiopia_2007_alcohol_DOE
1297,Ethiopia,2007.0,alcohol,Total alcohol per capita consumption in adults aged 15+ (litres of pure alcohol),-1.0,HHS,6747480.0,Ethiopia_2007,Ethiopia_2007_alcohol,Ethiopia_2007_alcohol_HHS
1298,Ethiopia,2007.0,alcohol,Total alcohol per capita consumption in adults aged 15+ (litres of pure alcohol),-1.0,PC,626102.0,Ethiopia_2007,Ethiopia_2007_alcohol,Ethiopia_2007_alcohol_PC
1299,Ethiopia,2007.0,alcohol,Total alcohol per capita consumption in adults aged 15+ (litres of pure alcohol),-1.0,STATE,150527643.0,Ethiopia_2007,Ethiopia_2007_alcohol,Ethiopia_2007_alcohol_STATE
1300,Ethiopia,2007.0,alcohol,Total alcohol per capita consumption in adults aged 15+ (litres of pure alcohol),-1.0,TREAS,503784.0,Ethiopia_2007,Ethiopia_2007_alcohol,Ethiopia_2007_alcohol_TREAS
1301,Ethiopia,2007.0,alcohol,Total alcohol per capita consumption in adults aged 15+ (litres of pure alcohol),-1.0,USAID,116982565.0,Ethiopia_2007,Ethiopia_2007_alcohol,Ethiopia_2007_alcohol_USAID
1302,Ethiopia,2007.0,hh_wat_sm,Population using safely managed drinking water services (%),18.5,AGR,237858287.0,Ethiopia_2007,Ethiopia_2007_hh_wat_sm,Ethiopia_2007_hh_wat_sm_AGR
1303,Ethiopia,2007.0,hh_wat_sm,Population using safely managed drinking water services (%),18.5,DOE,41104.0,Ethiopia_2007,Ethiopia_2007_hh_wat_sm,Ethiopia_2007_hh_wat_sm_DOE
1304,Ethiopia,2007.0,hh_wat_sm,Population using safely managed drinking water services (%),18.5,HHS,6747480.0,Ethiopia_2007,Ethiopia_2007_hh_wat_sm,Ethiopia_2007_hh_wat_sm_HHS
1305,Ethiopia,2007.0,hh_wat_sm,Population using safely managed drinking water services (%),18.5,PC,626102.0,Ethiopia_2007,Ethiopia_2007_hh_wat_sm,Ethiopia_2007_hh_wat_sm_PC
1306,Ethiopia,2007.0,hh_wat_sm,Population using safely managed drinking water services (%),18.5,STATE,150527643.0,Ethiopia_2007,Ethiopia_2007_hh_wat_sm,Ethiopia_2007_hh_wat_sm_STATE
1307,Ethiopia,2007.0,hh_wat_sm,Population using safely managed drinking water services (%),18.5,TREAS,503784.0,Ethiopia_2007,Ethiopia_2007_hh_wat_sm,Ethiopia_2007_hh_wat_sm_TREAS
1308,Ethiopia,2007.0,hh_wat_sm,Population using safely managed drinking water services (%),18.5,USAID,116982565.0,Ethiopia_2007,Ethiopia_2007_hh_wat_sm,Ethiopia_2007_hh_wat_sm_USAID
1309,Ethiopia,2007.0,life_ex,Life Expectancy,60.8,AGR,237858287.0,Ethiopia_2007,Ethiopia_2007_life_ex,Ethiopia_2007_life_ex_AGR
1310,Ethiopia,2007.0,life_ex,Life Expectancy,60.8,DOE,41104.0,Ethiopia_2007,Ethiopia_2007_life_ex,Ethiopia_2007_life_ex_DOE
1311,Ethiopia,2007.0,life_ex,Life Expectancy,60.8,HHS,6747480.0,Ethiopia_2007,Ethiopia_2007_life_ex,Ethiopia_2007_life_ex_HHS
1312,Ethiopia,2007.0,life_ex,Life Expectancy,60.8,PC,626102.0,Ethiopia_2007,Ethiopia_2007_life_ex,Ethiopia_2007_life_ex_PC
1313,Ethiopia,2007.0,life_ex,Life Expectancy,60.8,STATE,150527643.0,Ethiopia_2007,Ethiopia_2007_life_ex,Ethiopia_2007_life_ex_STATE
1314,Ethiopia,2007.0,life_ex,Life Expectancy,60.8,TREAS,503784.0,Ethiopia_2007,Ethiopia_2007_life_ex,Ethiopia_2007_life_ex_TREAS
1315,Ethiopia,2007.0,life_ex,Life Expectancy,60.8,USAID,116982565.0,Ethiopia_2007,Ethiopia_2007_life_ex,Ethiopia_2007_life_ex_USAID
1316,Ethiopia,2007.0,obesitya,Obesity prevalence among adults (%),-2.5,AGR,237858287.0,Ethiopia_2007,Ethiopia_2007_obesitya,Ethiopia_2007_obesitya_AGR
1317,Ethiopia,2007.0,obesitya,Obesity prevalence among adults (%),-2.5,DOE,41104.0,Ethiopia_2007,Ethiopia_2007_obesitya,Ethiopia_2007_obesitya_DOE
1318,Ethiopia,2007.0,obesitya,Obesity prevalence among adults (%),-2.5,HHS,6747480.0,Ethiopia_2007,Ethiopia_2007_obesitya,Ethiopia_2007_obesitya_HHS
1319,Ethiopia,2007.0,obesitya,Obesity prevalence among adults (%),-2.5,PC,626102.0,Ethiopia_2007,Ethiopia_2007_obesitya,Ethiopia_2007_obesitya_PC
1320,Ethiopia,2007.0,obesitya,Obesity prevalence among adults (%),-2.5,STATE,150527643.0,Ethiopia_2007,Ethiopia_2007_obesitya,Ethiopia_2007_obesitya_STATE
1321,Ethiopia,2007.0,obesitya,Obesity prevalence among adults (%),-2.5,TREAS,503784.0,Ethiopia_2007,Ethiopia_2007_obesitya,Ethiopia_2007_obesitya_TREAS
1322,Ethiopia,2007.0,obesitya,Obesity prevalence among adults (%),-2.5,USAID,116982565.0,Ethiopia_2007,Ethiopia_2007_obesitya,Ethiopia_2007_obesitya_USAID
1323,Ethiopia,2007.0,u5mr,Under-five mortality rate,-9.7,AGR,237858287.0,Ethiopia_2007,Ethiopia_2007_u5mr,Ethiopia_2007_u5mr_AGR
1324,Ethiopia,2007.0,u5mr,Under-five mortality rate,-9.7,DOE,41104.0,Ethiopia_2007,Ethiopia_2007_u5mr,Ethiopia_2007_u5mr_DOE
1325,Ethiopia,2007.0,u5mr,Under-five mortality rate,-9.7,HHS,6747480.0,Ethiopia_2007,Ethiopia_2007_u5mr,Ethiopia_2007_u5mr_HHS
1326,Ethiopia,2007.0,u5mr,Under-five mortality rate,-9.7,PC,626102.0,Ethiopia_2007,Ethiopia_2007_u5mr,Ethiopia_2007_u5mr_PC
1327,Ethiopia,2007.0,u5mr,Under-five mortality rate,-9.7,STATE,150527643.0,Ethiopia_2007,Ethiopia_2007_u5mr,Ethiopia_2007_u5mr_STATE
1328,Ethiopia,2007.0,u5mr,Under-five mortality rate,-9.7,TREAS,503784.0,Ethiopia_2007,Ethiopia_2007_u5mr,Ethiopia_2007_u5mr_TREAS
1329,Ethiopia,2007.0,u5mr,Under-five mortality rate,-9.7,USAID,116982565.0,Ethiopia_2007,Ethiopia_2007_u5mr,Ethiopia_2007_u5mr_USAID
1330,Ethiopia,2008.0,alcohol,Total alcohol per capita consumption in adults aged 15+ (litres of pure alcohol),-1.0,AGR,684985907.0,Ethiopia_2008,Ethiopia_2008_alcohol,Ethiopia_2008_alcohol_AGR
1331,Ethiopia,2008.0,alcohol,Total alcohol per capita consumption in adults aged 15+ (litres of pure alcohol),-1.0,DOE,40270.0,Ethiopia_2008,Ethiopia_2008_alcohol,Ethiopia_2008_alcohol_DOE
1332,Ethiopia,2008.0,alcohol,Total alcohol per capita consumption in adults aged 15+ (litres of pure alcohol),-1.0,HHS,13486959.0,Ethiopia_2008,Ethiopia_2008_alcohol,Ethiopia_2008_alcohol_HHS
1333,Ethiopia,2008.0,alcohol,Total alcohol per capita consumption in adults aged 15+ (litres of pure alcohol),-1.0,PC,824098.0,Ethiopia_2008,Ethiopia_2008_alcohol,Ethiopia_2008_alcohol_PC
1334,Ethiopia,2008.0,alcohol,Total alcohol per capita consumption in adults aged 15+ (litres of pure alcohol),-1.0,STATE,300642587.0,Ethiopia_2008,Ethiopia_2008_alcohol,Ethiopia_2008_alcohol_STATE
1335,Ethiopia,2008.0,alcohol,Total alcohol per capita consumption in adults aged 15+ (litres of pure alcohol),-1.0,TDA,7242.0,Ethiopia_2008,Ethiopia_2008_alcohol,Ethiopia_2008_alcohol_TDA
1336,Ethiopia,2008.0,alcohol,Total alcohol per capita consumption in adults aged 15+ (litres of pure alcohol),-1.0,TREAS,197921.0,Ethiopia_2008,Ethiopia_2008_alcohol,Ethiopia_2008_alcohol_TREAS
1337,Ethiopia,2008.0,alcohol,Total alcohol per capita consumption in adults aged 15+ (litres of pure alcohol),-1.0,USAID,120834959.0,Ethiopia_2008,Ethiopia_2008_alcohol,Ethiopia_2008_alcohol_USAID
1338,Ethiopia,2008.0,hh_wat_sm,Population using safely managed drinking water services (%),19.0,AGR,684985907.0,Ethiopia_2008,Ethiopia_2008_hh_wat_sm,Ethiopia_2008_hh_wat_sm_AGR
1339,Ethiopia,2008.0,hh_wat_sm,Population using safely managed drinking water services (%),19.0,DOE,40270.0,Ethiopia_2008,Ethiopia_2008_hh_wat_sm,Ethiopia_2008_hh_wat_sm_DOE
1340,Ethiopia,2008.0,hh_wat_sm,Population using safely managed drinking water services (%),19.0,HHS,13486959.0,Ethiopia_2008,Ethiopia_2008_hh_wat_sm,Ethiopia_2008_hh_wat_sm_HHS
1341,Ethiopia,2008.0,hh_wat_sm,Population using safely managed drinking water services (%),19.0,PC,824098.0,Ethiopia_2008,Ethiopia_2008_hh_wat_sm,Ethiopia_2008_hh_wat_sm_PC
1342,Ethiopia,2008.0,hh_wat_sm,Population using safely managed drinking water services (%),19.0,STATE,300642587.0,Ethiopia_2008,Ethiopia_2008_hh_wat_sm,Ethiopia_2008_hh_wat_sm_STATE
1343,Ethiopia,2008.0,hh_wat_sm,Population using safely managed drinking water services (%),19.0,TDA,7242.0,Ethiopia_2008,Ethiopia_2008_hh_wat_sm,Ethiopia_2008_hh_wat_sm_TDA
1344,Ethiopia,2008.0,hh_wat_sm,Population using safely managed drinking water services (%),19.0,TREAS,197921.0,Ethiopia_2008,Ethiopia_2008_hh_wat_sm,Ethiopia_2008_hh_wat_sm_TREAS
1345,Ethiopia,2008.0,hh_wat_sm,Population using safely managed drinking water services (%),19.0,USAID,120834959.0,Ethiopia_2008,Ethiopia_2008_hh_wat_sm,Ethiopia_2008_hh_wat_sm_USAID
1346,Ethiopia,2008.0,life_ex,Life Expectancy,61.9,AGR,684985907.0,Ethiopia_2008,Ethiopia_2008_life_ex,Ethiopia_2008_life_ex_AGR
1347,Ethiopia,2008.0,life_ex,Life Expectancy,61.9,DOE,40270.0,Ethiopia_2008,Ethiopia_2008_life_ex,Ethiopia_2008_life_ex_DOE
1348,Ethiopia,2008.0,life_ex,Life Expectancy,61.9,HHS,13486959.0,Ethiopia_2008,Ethiopia_2008_life_ex,Ethiopia_2008_life_ex_HHS
1349,Ethiopia,2008.0,life_ex,Life Expectancy,61.9,PC,824098.0,Ethiopia_2008,Ethiopia_2008_life_ex,Ethiopia_2008_life_ex_PC
1350,Ethiopia,2008.0,life_ex,Life Expectancy,61.9,STATE,300642587.0,Ethiopia_2008,Ethiopia_2008_life_ex,Ethiopia_2008_life_ex_STATE
1351,Ethiopia,2008.0,life_ex,Life Expectancy,61.9,TDA,7242.0,Ethiopia_2008,Ethiopia_2008_life_ex,Ethiopia_2008_life_ex_TDA
1352,Ethiopia,2008.0,life_ex,Life Expectancy,61.9,TREAS,197921.0,Ethiopia_2008,Ethiopia_2008_life_ex,Ethiopia_2008_life_ex_TREAS
1353,Ethiopia,2008.0,life_ex,Life Expectancy,61.9,USAID,120834959.0,Ethiopia_2008,Ethiopia_2008_life_ex,Ethiopia_2008_life_ex_USAID
1354,Ethiopia,2008.0,obesitya,Obesity prevalence among adults (%),-2.5,AGR,684985907.0,Ethiopia_2008,Ethiopia_2008_obesitya,Ethiopia_2008_obesitya_AGR
1355,Ethiopia,2008.0,obesitya,Obesity prevalence among adults (%),-2.5,DOE,40270.0,Ethiopia_2008,Ethiopia_2008_obesitya,Ethiopia_2008_obesitya_DOE
1356,Ethiopia,2008.0,obesitya,Obesity prevalence among adults (%),-2.5,HHS,13486959.0,Ethiopia_2008,Ethiopia_2008_obesitya,Ethiopia_2008_obesitya_HHS
1357,Ethiopia,2008.0,obesitya,Obesity prevalence among adults (%),-2.5,PC,824098.0,Ethiopia_2008,Ethiopia_2008_obesitya,Ethiopia_2008_obesitya_PC
1358,Ethiopia,2008.0,obesitya,Obesity prevalence among adults (%),-2.5,STATE,300642587.0,Ethiopia_2008,Ethiopia_2008_obesitya,Ethiopia_2008_obesitya_STATE
1359,Ethiopia,2008.0,obesitya,Obesity prevalence among adults (%),-2.5,TDA,7242.0,Ethiopia_2008,Ethiopia_2008_obesitya,Ethiopia_2008_obesitya_TDA
1360,Ethiopia,2008.0,obesitya,Obesity prevalence among adults (%),-2.5,TREAS,197921.0,Ethiopia_2008,Ethiopia_2008_obesitya,Ethiopia_2008_obesitya_TREAS
1361,Ethiopia,2008.0,obesitya,Obesity prevalence among adults (%),-2.5,USAID,120834959.0,Ethiopia_2008,Ethiopia_2008_obesitya,Ethiopia_2008_obesitya_USAID
1362,Ethiopia,2008.0,u5mr,Under-five mortality rate,-9.15,AGR,684985907.0,Ethiopia_2008,Ethiopia_2008_u5mr,Ethiopia_2008_u5mr_AGR
1363,Ethiopia,2008.0,u5mr,Under-five mortality rate,-9.15,DOE,40270.0,Ethiopia_2008,Ethiopia_2008_u5mr,Ethiopia_2008_u5mr_DOE
1364,Ethiopia,2008.0,u5mr,Under-five mortality rate,-9.15,HHS,13486959.0,Ethiopia_2008,Ethiopia_2008_u5mr,Ethiopia_2008_u5mr_HHS
1365,Ethiopia,2008.0,u5mr,Under-five mortality rate,-9.15,PC,824098.0,Ethiopia_2008,Ethiopia_2008_u5mr,Ethiopia_2008_u5mr_PC
1366,Ethiopia,2008.0,u5mr,Under-five mortality rate,-9.15,STATE,300642587.0,Ethiopia_2008,Ethiopia_2008_u5mr,Ethiopia_2008_u5mr_STATE
1367,Ethiopia,2008.0,u5mr,Under-five mortality rate,-9.15,TDA,7242.0,Ethiopia_2008,Ethiopia_2008_u5mr,Ethiopia_2008_u5mr_TDA
1368,Ethiopia,2008.0,u5mr,Under-five mortality rate,-9.15,TREAS,197921.0,Ethiopia_2008,Ethiopia_2008_u5mr,Ethiopia_2008_u5mr_TREAS
1369,Ethiopia,2008.0,u5mr,Under-five mortality rate,-9.15,USAID,120834959.0,Ethiopia_2008,Ethiopia_2008_u5mr,Ethiopia_2008_u5mr_USAID
1370,Ethiopia,2009.0,alcohol,Total alcohol per capita consumption in adults aged 15+ (litres of pure alcohol),-1.0,AGR,503183195.0,Ethiopia_2009,Ethiopia_2009_alcohol,Ethiopia_2009_alcohol_AGR
1371,Ethiopia,2009.0,alcohol,Total alcohol per capita consumption in adults aged 15+ (litres of pure alcohol),-1.0,DOE,68696.0,Ethiopia_2009,Ethiopia_2009_alcohol,Ethiopia_2009_alcohol_DOE
1372,Ethiopia,2009.0,alcohol,Total alcohol per capita consumption in adults aged 15+ (litres of pure alcohol),-1.0,HHS,10194550.0,Ethiopia_2009,Ethiopia_2009_alcohol,Ethiopia_2009_alcohol_HHS
1373,Ethiopia,2009.0,alcohol,Total alcohol per capita consumption in adults aged 15+ (litres of pure alcohol),-1.0,PC,1145721.0,Ethiopia_2009,Ethiopia_2009_alcohol,Ethiopia_2009_alcohol_PC
1374,Ethiopia,2009.0,alcohol,Total alcohol per capita consumption in adults aged 15+ (litres of pure alcohol),-1.0,STATE,363151944.0,Ethiopia_2009,Ethiopia_2009_alcohol,Ethiopia_2009_alcohol_STATE
1375,Ethiopia,2009.0,alcohol,Total alcohol per capita consumption in adults aged 15+ (litres of pure alcohol),-1.0,TREAS,37486.0,Ethiopia_2009,Ethiopia_2009_alcohol,Ethiopia_2009_alcohol_TREAS
1376,Ethiopia,2009.0,alcohol,Total alcohol per capita consumption in adults aged 15+ (litres of pure alcohol),-1.0,USAID,154826883.0,Ethiopia_2009,Ethiopia_2009_alcohol,Ethiopia_2009_alcohol_USAID
1377,Ethiopia,2009.0,hh_wat_sm,Population using safely managed drinking water services (%),19.0,AGR,503183195.0,Ethiopia_2009,Ethiopia_2009_hh_wat_sm,Ethiopia_2009_hh_wat_sm_AGR
1378,Ethiopia,2009.0,hh_wat_sm,Population using safely managed drinking water services (%),19.0,DOE,68696.0,Ethiopia_2009,Ethiopia_2009_hh_wat_sm,Ethiopia_2009_hh_wat_sm_DOE
1379,Ethiopia,2009.0,hh_wat_sm,Population using safely managed drinking water services (%),19.0,HHS,10194550.0,Ethiopia_2009,Ethiopia_2009_hh_wat_sm,Ethiopia_2009_hh_wat_sm_HHS
1380,Ethiopia,2009.0,hh_wat_sm,Population using safely managed drinking water services (%),19.0,PC,1145721.0,Ethiopia_2009,Ethiopia_2009_hh_wat_sm,Ethiopia_2009_hh_wat_sm_PC
1381,Ethiopia,2009.0,hh_wat_sm,Population using safely managed drinking water services (%),19.0,STATE,363151944.0,Ethiopia_2009,Ethiopia_2009_hh_wat_sm,Ethiopia_2009_hh_wat_sm_STATE
1382,Ethiopia,2009.0,hh_wat_sm,Population using safely managed drinking water services (%),19.0,TREAS,37486.0,Ethiopia_2009,Ethiopia_2009_hh_wat_sm,Ethiopia_2009_hh_wat_sm_TREAS
1383,Ethiopia,2009.0,hh_wat_sm,Population using safely managed drinking water services (%),19.0,USAID,154826883.0,Ethiopia_2009,Ethiopia_2009_hh_wat_sm,Ethiopia_2009_hh_wat_sm_USAID
1384,Ethiopia,2009.0,life_ex,Life Expectancy,63.0,AGR,503183195.0,Ethiopia_2009,Ethiopia_2009_life_ex,Ethiopia_2009_life_ex_AGR
1385,Ethiopia,2009.0,life_ex,Life Expectancy,63.0,DOE,68696.0,Ethiopia_2009,Ethiopia_2009_life_ex,Ethiopia_2009_life_ex_DOE
1386,Ethiopia,2009.0,life_ex,Life Expectancy,63.0,HHS,10194550.0,Ethiopia_2009,Ethiopia_2009_life_ex,Ethiopia_2009_life_ex_HHS
1387,Ethiopia,2009.0,life_ex,Life Expectancy,63.0,PC,1145721.0,Ethiopia_2009,Ethiopia_2009_life_ex,Ethiopia_2009_life_ex_PC
1388,Ethiopia,2009.0,life_ex,Life Expectancy,63.0,STATE,363151944.0,Ethiopia_2009,Ethiopia_2009_life_ex,Ethiopia_2009_life_ex_STATE
1389,Ethiopia,2009.0,life_ex,Life Expectancy,63.0,TREAS,37486.0,Ethiopia_2009,Ethiopia_2009_life_ex,Ethiopia_2009_life_ex_TREAS
1390,Ethiopia,2009.0,life_ex,Life Expectancy,63.0,USAID,154826883.0,Ethiopia_2009,Ethiopia_2009_life_ex,Ethiopia_2009_life_ex_USAID
1391,Ethiopia,2009.0,obesitya,Obesity prevalence among adults (%),-2.5,AGR,503183195.0,Ethiopia_2009,Ethiopia_2009_obesitya,Ethiopia_2009_obesitya_AGR
1392,Ethiopia,2009.0,obesitya,Obesity prevalence among adults (%),-2.5,DOE,68696.0,Ethiopia_2009,Ethiopia_2009_obesitya,Ethiopia_2009_obesitya_DOE
1393,Ethiopia,2009.0,obesitya,Obesity prevalence among adults (%),-2.5,HHS,10194550.0,Ethiopia_2009,Ethiopia_2009_obesitya,Ethiopia_2009_obesitya_HHS
1394,Ethiopia,2009.0,obesitya,Obesity prevalence among adults (%),-2.5,PC,1145721.0,Ethiopia_2009,Ethiopia_2009_obesitya,Ethiopia_2009_obesitya_PC
1395,Ethiopia,2009.0,obesitya,Obesity prevalence among adults (%),-2.5,STATE,363151944.0,Ethiopia_2009,Ethiopia_2009_obesitya,Ethiopia_2009_obesitya_STATE
1396,Ethiopia,2009.0,obesitya,Obesity prevalence among adults (%),-2.5,TREAS,37486.0,Ethiopia_2009,Ethiopia_2009_obesitya,Ethiopia_2009_obesitya_TREAS
1397,Ethiopia,2009.0,obesitya,Obesity prevalence among adults (%),-2.5,USAID,154826883.0,Ethiopia_2009,Ethiopia_2009_obesitya,Ethiopia_2009_obesitya_USAID
1398,Ethiopia,2009.0,u5mr,Under-five mortality rate,-8.65,AGR,503183195.0,Ethiopia_2009,Ethiopia_2009_u5mr,Ethiopia_2009_u5mr_AGR
1399,Ethiopia,2009.0,u5mr,Under-five mortality rate,-8.65,DOE,68696.0,Ethiopia_2009,Ethiopia_2009_u5mr,Ethiopia_2009_u5mr_DOE
1400,Ethiopia,2009.0,u5mr,Under-five mortality rate,-8.65,HHS,10194550.0,Ethiopia_2009,Ethiopia_2009_u5mr,Ethiopia_2009_u5mr_HHS
1401,Ethiopia,2009.0,u5mr,Under-five mortality rate,-8.65,PC,1145721.0,Ethiopia_2009,Ethiopia_2009_u5mr,Ethiopia_2009_u5mr_PC
1402,Ethiopia,2009.0,u5mr,Under-five mortality rate,-8.65,STATE,363151944.0,Ethiopia_2009,Ethiopia_2009_u5mr,Ethiopia_2009_u5mr_STATE
1403,Ethiopia,2009.0,u5mr,Under-five mortality rate,-8.65,TREAS,37486.0,Ethiopia_2009,Ethiopia_2009_u5mr,Ethiopia_2009_u5mr_TREAS
1404,Ethiopia,2009.0,u5mr,Under-five mortality rate,-8.65,USAID,154826883.0,Ethiopia_2009,Ethiopia_2009_u5mr,Ethiopia_2009_u5mr_USAID
1405,Ethiopia,2010.0,alcohol,Total alcohol per capita consumption in adults aged 15+ (litres of pure alcohol),-1.5,AGR,594412776.0,Ethiopia_2010,Ethiopia_2010_alcohol,Ethiopia_2010_alcohol_AGR
1406,Ethiopia,2010.0,alcohol,Total alcohol per capita consumption in adults aged 15+ (litres of pure alcohol),-1.5,DOE,655772.0,Ethiopia_2010,Ethiopia_2010_alcohol,Ethiopia_2010_alcohol_DOE
1407,Ethiopia,2010.0,alcohol,Total alcohol per capita consumption in adults aged 15+ (litres of pure alcohol),-1.5,EPA,226764.0,Ethiopia_2010,Ethiopia_2010_alcohol,Ethiopia_2010_alcohol_EPA
1408,Ethiopia,2010.0,alcohol,Total alcohol per capita consumption in adults aged 15+ (litres of pure alcohol),-1.5,HHS,7271191.0,Ethiopia_2010,Ethiopia_2010_alcohol,Ethiopia_2010_alcohol_HHS
1409,Ethiopia,2010.0,alcohol,Total alcohol per capita consumption in adults aged 15+ (litres of pure alcohol),-1.5,PC,1855757.0,Ethiopia_2010,Ethiopia_2010_alcohol,Ethiopia_2010_alcohol_PC
1410,Ethiopia,2010.0,alcohol,Total alcohol per capita consumption in adults aged 15+ (litres of pure alcohol),-1.5,STATE,293149905.0,Ethiopia_2010,Ethiopia_2010_alcohol,Ethiopia_2010_alcohol_STATE
1411,Ethiopia,2010.0,alcohol,Total alcohol per capita consumption in adults aged 15+ (litres of pure alcohol),-1.5,TREAS,42007.0,Ethiopia_2010,Ethiopia_2010_alcohol,Ethiopia_2010_alcohol_TREAS
1412,Ethiopia,2010.0,alcohol,Total alcohol per capita consumption in adults aged 15+ (litres of pure alcohol),-1.5,USAID,96701081.0,Ethiopia_2010,Ethiopia_2010_alcohol,Ethiopia_2010_alcohol_USAID
1413,Ethiopia,2010.0,hh_wat_sm,Population using safely managed drinking water services (%),19.5,AGR,594412776.0,Ethiopia_2010,Ethiopia_2010_hh_wat_sm,Ethiopia_2010_hh_wat_sm_AGR
1414,Ethiopia,2010.0,hh_wat_sm,Population using safely managed drinking water services (%),19.5,DOE,655772.0,Ethiopia_2010,Ethiopia_2010_hh_wat_sm,Ethiopia_2010_hh_wat_sm_DOE
1415,Ethiopia,2010.0,hh_wat_sm,Population using safely managed drinking water services (%),19.5,EPA,226764.0,Ethiopia_2010,Ethiopia_2010_hh_wat_sm,Ethiopia_2010_hh_wat_sm_EPA
1416,Ethiopia,2010.0,hh_wat_sm,Population using safely managed drinking water services (%),19.5,HHS,7271191.0,Ethiopia_2010,Ethiopia_2010_hh_wat_sm,Ethiopia_2010_hh_wat_sm_HHS
1417,Ethiopia,2010.0,hh_wat_sm,Population using safely managed drinking water services (%),19.5,PC,1855757.0,Ethiopia_2010,Ethiopia_2010_hh_wat_sm,Ethiopia_2010_hh_wat_sm_PC
1418,Ethiopia,2010.0,hh_wat_sm,Population using safely managed drinking water services (%),19.5,STATE,293149905.0,Ethiopia_2010,Ethiopia_2010_hh_wat_sm,Ethiopia_2010_hh_wat_sm_STATE
1419,Ethiopia,2010.0,hh_wat_sm,Population using safely managed drinking water services (%),19.5,TREAS,42007.0,Ethiopia_2010,Ethiopia_2010_hh_wat_sm,Ethiopia_2010_hh_wat_sm_TREAS
1420,Ethiopia,2010.0,hh_wat_sm,Population using safely managed drinking water services (%),19.5,USAID,96701081.0,Ethiopia_2010,Ethiopia_2010_hh_wat_sm,Ethiopia_2010_hh_wat_sm_USAID
1421,Ethiopia,2010.0,life_ex,Life Expectancy,64.0,AGR,594412776.0,Ethiopia_2010,Ethiopia_2010_life_ex,Ethiopia_2010_life_ex_AGR
1422,Ethiopia,2010.0,life_ex,Life Expectancy,64.0,DOE,655772.0,Ethiopia_2010,Ethiopia_2010_life_ex,Ethiopia_2010_life_ex_DOE
1423,Ethiopia,2010.0,life_ex,Life Expectancy,64.0,EPA,226764.0,Ethiopia_2010,Ethiopia_2010_life_ex,Ethiopia_2010_life_ex_EPA
1424,Ethiopia,2010.0,life_ex,Life Expectancy,64.0,HHS,7271191.0,Ethiopia_2010,Ethiopia_2010_life_ex,Ethiopia_2010_life_ex_HHS
1425,Ethiopia,2010.0,life_ex,Life Expectancy,64.0,PC,1855757.0,Ethiopia_2010,Ethiopia_2010_life_ex,Ethiopia_2010_life_ex_PC
1426,Ethiopia,2010.0,life_ex,Life Expectancy,64.0,STATE,293149905.0,Ethiopia_2010,Ethiopia_2010_life_ex,Ethiopia_2010_life_ex_STATE
1427,Ethiopia,2010.0,life_ex,Life Expectancy,64.0,TREAS,42007.0,Ethiopia_2010,Ethiopia_2010_life_ex,Ethiopia_2010_life_ex_TREAS
1428,Ethiopia,2010.0,life_ex,Life Expectancy,64.0,USAID,96701081.0,Ethiopia_2010,Ethiopia_2010_life_ex,Ethiopia_2010_life_ex_USAID
1429,Ethiopia,2010.0,obesitya,Obesity prevalence among adults (%),-2.5,AGR,594412776.0,Ethiopia_2010,Ethiopia_2010_obesitya,Ethiopia_2010_obesitya_AGR
1430,Ethiopia,2010.0,obesitya,Obesity prevalence among adults (%),-2.5,DOE,655772.0,Ethiopia_2010,Ethiopia_2010_obesitya,Ethiopia_2010_obesitya_DOE
1431,Ethiopia,2010.0,obesitya,Obesity prevalence among adults (%),-2.5,EPA,226764.0,Ethiopia_2010,Ethiopia_2010_obesitya,Ethiopia_2010_obesitya_EPA
1432,Ethiopia,2010.0,obesitya,Obesity prevalence among adults (%),-2.5,HHS,7271191.0,Ethiopia_2010,Ethiopia_2010_obesitya,Ethiopia_2010_obesitya_HHS
1433,Ethiopia,2010.0,obesitya,Obesity prevalence among adults (%),-2.5,PC,1855757.0,Ethiopia_2010,Ethiopia_2010_obesitya,Ethiopia_2010_obesitya_PC
1434,Ethiopia,2010.0,obesitya,Obesity prevalence among adults (%),-2.5,STATE,293149905.0,Ethiopia_2010,Ethiopia_2010_obesitya,Ethiopia_2010_obesitya_STATE
